"","allee","replicate","sim","value","noise","L1"
"664",3,"64","1",0.972602739726027,0.05,3
"665",3,"65","1",0.98019801980198,0.05,3
"666",3,"66","1",0.981395348837209,0.05,3
"667",3,"67","1",0.985714285714286,0.05,3
"668",3,"68","1",0.982142857142857,0.05,3
"669",3,"69","1",0.980769230769231,0.05,3
"670",3,"70","1",0.976303317535545,0.05,3
"671",3,"71","1",0.979381443298969,0.05,3
"672",3,"72","1",0.976958525345622,0.05,3
"673",3,"73","1",0.981132075471698,0.05,3
"674",3,"74","1",0.985436893203884,0.05,3
"675",3,"75","1",0.985436893203884,0.05,3
"676",3,"76","1",0.984536082474227,0.05,3
"677",3,"77","1",0.984210526315789,0.05,3
"678",3,"78","1",0.975369458128079,0.05,3
"679",3,"79","1",0.977477477477478,0.05,3
"680",3,"80","1",0.974874371859296,0.05,3
"681",3,"81","1",0.981308411214953,0.05,3
"682",3,"82","1",0.974226804123711,0.05,3
"683",3,"83","1",0.975728155339806,0.05,3
"684",3,"84","1",0.971014492753623,0.05,3
"685",3,"85","1",0.985221674876847,0.05,3
"686",3,"86","1",0.980487804878049,0.05,3
"687",3,"87","1",0.970873786407767,0.05,3
"688",3,"88","1",0.985436893203884,0.05,3
"689",3,"89","1",0.976303317535545,0.05,3
"690",3,"90","1",0.975845410628019,0.05,3
"691",3,"91","1",0.976525821596244,0.05,3
"692",3,"92","1",0.985576923076923,0.05,3
"693",3,"93","1",0.985,0.05,3
"694",3,"94","1",0.984536082474227,0.05,3
"695",3,"95","1",0.97737556561086,0.05,3
"696",3,"96","1",0.977064220183486,0.05,3
"697",3,"97","1",0.976303317535545,0.05,3
"698",3,"98","1",0.984924623115578,0.05,3
"699",3,"99","1",0.976303317535545,0.05,3
"700",3,"100","1",0.985,0.05,3
"701",3,"1","2",0.990610328638498,0.05,3
"702",3,"2","2",1,0.05,3
"703",3,"3","2",0.994949494949495,0.05,3
"704",3,"4","2",1,0.05,3
"705",3,"5","2",0.995192307692308,0.05,3
"706",3,"6","2",0.995215311004785,0.05,3
"707",3,"7","2",1,0.05,3
"708",3,"8","2",0.995098039215686,0.05,3
"709",3,"9","2",0.990430622009569,0.05,3
"710",3,"10","2",1,0.05,3
"711",3,"11","2",0.995169082125604,0.05,3
"712",3,"12","2",0.995215311004785,0.05,3
"713",3,"13","2",0.995049504950495,0.05,3
"714",3,"14","2",0.989473684210526,0.05,3
"715",3,"15","2",1,0.05,3
"716",3,"16","2",0.995238095238095,0.05,3
"717",3,"17","2",0.995098039215686,0.05,3
"718",3,"18","2",0.995169082125604,0.05,3
"719",3,"19","2",0.995283018867924,0.05,3
"720",3,"20","2",0.995169082125604,0.05,3
"721",3,"21","2",0.995,0.05,3
"722",3,"22","2",1,0.05,3
"723",3,"23","2",0.995192307692308,0.05,3
"724",3,"24","2",0.994818652849741,0.05,3
"725",3,"25","2",0.995348837209302,0.05,3
"726",3,"26","2",0.995260663507109,0.05,3
"727",3,"27","2",0.995652173913044,0.05,3
"728",3,"28","2",0.989189189189189,0.05,3
"729",3,"29","2",0.995238095238095,0.05,3
"730",3,"30","2",1,0.05,3
"731",3,"31","2",0.995121951219512,0.05,3
"732",3,"32","2",0.995305164319249,0.05,3
"733",3,"33","2",0.995049504950495,0.05,3
"734",3,"34","2",1,0.05,3
"735",3,"35","2",0.995098039215686,0.05,3
"736",3,"36","2",0.995283018867924,0.05,3
"737",3,"37","2",0.995,0.05,3
"738",3,"38","2",1,0.05,3
"739",3,"39","2",0.994974874371859,0.05,3
"740",3,"40","2",0.995,0.05,3
"741",3,"41","2",1,0.05,3
"742",3,"42","2",1,0.05,3
"743",3,"43","2",0.995073891625616,0.05,3
"744",3,"44","2",0.995145631067961,0.05,3
"745",3,"45","2",1,0.05,3
"746",3,"46","2",1,0.05,3
"747",3,"47","2",0.995169082125604,0.05,3
"748",3,"48","2",0.995454545454545,0.05,3
"749",3,"49","2",0.995215311004785,0.05,3
"750",3,"50","2",1,0.05,3
"751",3,"51","2",0.995283018867924,0.05,3
"752",3,"52","2",0.994708994708995,0.05,3
"753",3,"53","2",1,0.05,3
"754",3,"54","2",0.995327102803738,0.05,3
"755",3,"55","2",0.995327102803738,0.05,3
"756",3,"56","2",0.995327102803738,0.05,3
"757",3,"57","2",0.995192307692308,0.05,3
"758",3,"58","2",1,0.05,3
"759",3,"59","2",0.995348837209302,0.05,3
"760",3,"60","2",0.995475113122172,0.05,3
"761",3,"61","2",0.995283018867924,0.05,3
"762",3,"62","2",0.995049504950495,0.05,3
"763",3,"63","2",1,0.05,3
"764",3,"64","2",0.995433789954338,0.05,3
"765",3,"65","2",1,0.05,3
"766",3,"66","2",0.995348837209302,0.05,3
"767",3,"67","2",0.995238095238095,0.05,3
"768",3,"68","2",1,0.05,3
"769",3,"69","2",0.995192307692308,0.05,3
"770",3,"70","2",1,0.05,3
"771",3,"71","2",0.994845360824742,0.05,3
"772",3,"72","2",0.995391705069124,0.05,3
"773",3,"73","2",0.995283018867924,0.05,3
"774",3,"74","2",0.995145631067961,0.05,3
"775",3,"75","2",0.995145631067961,0.05,3
"776",3,"76","2",0.994845360824742,0.05,3
"777",3,"77","2",0.994736842105263,0.05,3
"778",3,"78","2",1,0.05,3
"779",3,"79","2",1,0.05,3
"780",3,"80","2",0.989949748743719,0.05,3
"781",3,"81","2",1,0.05,3
"782",3,"82","2",0.989690721649484,0.05,3
"783",3,"83","2",0.995145631067961,0.05,3
"784",3,"84","2",0.995169082125604,0.05,3
"785",3,"85","2",1,0.05,3
"786",3,"86","2",1,0.05,3
"787",3,"87","2",1,0.05,3
"788",3,"88","2",0.995145631067961,0.05,3
"789",3,"89","2",0.995260663507109,0.05,3
"790",3,"90","2",1,0.05,3
"791",3,"91","2",0.995305164319249,0.05,3
"792",3,"92","2",0.995192307692308,0.05,3
"793",3,"93","2",0.985,0.05,3
"794",3,"94","2",0.994845360824742,0.05,3
"795",3,"95","2",0.995475113122172,0.05,3
"796",3,"96","2",1,0.05,3
"797",3,"97","2",0.995260663507109,0.05,3
"798",3,"98","2",0.994974874371859,0.05,3
"799",3,"99","2",0.990521327014218,0.05,3
"800",3,"100","2",0.995,0.05,3
"801",3,"1","3",1,0.05,3
"802",3,"2","3",1,0.05,3
"803",3,"3","3",1,0.05,3
"804",3,"4","3",1,0.05,3
"805",3,"5","3",1,0.05,3
"806",3,"6","3",1,0.05,3
"807",3,"7","3",1,0.05,3
"808",3,"8","3",1,0.05,3
"809",3,"9","3",1,0.05,3
"810",3,"10","3",1,0.05,3
"811",3,"11","3",1,0.05,3
"812",3,"12","3",1,0.05,3
"813",3,"13","3",1,0.05,3
"814",3,"14","3",1,0.05,3
"815",3,"15","3",1,0.05,3
"816",3,"16","3",1,0.05,3
"817",3,"17","3",1,0.05,3
"818",3,"18","3",1,0.05,3
"819",3,"19","3",1,0.05,3
"820",3,"20","3",1,0.05,3
"821",3,"21","3",1,0.05,3
"822",3,"22","3",1,0.05,3
"823",3,"23","3",1,0.05,3
"824",3,"24","3",1,0.05,3
"825",3,"25","3",1,0.05,3
"826",3,"26","3",1,0.05,3
"827",3,"27","3",1,0.05,3
"828",3,"28","3",1,0.05,3
"829",3,"29","3",1,0.05,3
"830",3,"30","3",1,0.05,3
"831",3,"31","3",1,0.05,3
"832",3,"32","3",1,0.05,3
"833",3,"33","3",1,0.05,3
"834",3,"34","3",1,0.05,3
"835",3,"35","3",1,0.05,3
"836",3,"36","3",1,0.05,3
"837",3,"37","3",1,0.05,3
"838",3,"38","3",1,0.05,3
"839",3,"39","3",1,0.05,3
"840",3,"40","3",1,0.05,3
"841",3,"41","3",1,0.05,3
"842",3,"42","3",1,0.05,3
"843",3,"43","3",1,0.05,3
"844",3,"44","3",1,0.05,3
"845",3,"45","3",1,0.05,3
"846",3,"46","3",1,0.05,3
"847",3,"47","3",1,0.05,3
"848",3,"48","3",1,0.05,3
"849",3,"49","3",1,0.05,3
"850",3,"50","3",1,0.05,3
"851",3,"51","3",1,0.05,3
"852",3,"52","3",1,0.05,3
"853",3,"53","3",1,0.05,3
"854",3,"54","3",1,0.05,3
"855",3,"55","3",1,0.05,3
"856",3,"56","3",1,0.05,3
"857",3,"57","3",1,0.05,3
"858",3,"58","3",1,0.05,3
"859",3,"59","3",1,0.05,3
"860",3,"60","3",1,0.05,3
"861",3,"61","3",1,0.05,3
"862",3,"62","3",1,0.05,3
"863",3,"63","3",1,0.05,3
"864",3,"64","3",1,0.05,3
"865",3,"65","3",1,0.05,3
"866",3,"66","3",1,0.05,3
"867",3,"67","3",1,0.05,3
"868",3,"68","3",1,0.05,3
"869",3,"69","3",1,0.05,3
"870",3,"70","3",1,0.05,3
"871",3,"71","3",1,0.05,3
"872",3,"72","3",1,0.05,3
"873",3,"73","3",1,0.05,3
"874",3,"74","3",1,0.05,3
"875",3,"75","3",1,0.05,3
"876",3,"76","3",1,0.05,3
"877",3,"77","3",1,0.05,3
"878",3,"78","3",1,0.05,3
"879",3,"79","3",1,0.05,3
"880",3,"80","3",1,0.05,3
"881",3,"81","3",1,0.05,3
"882",3,"82","3",1,0.05,3
"883",3,"83","3",1,0.05,3
"884",3,"84","3",1,0.05,3
"885",3,"85","3",1,0.05,3
"886",3,"86","3",1,0.05,3
"887",3,"87","3",1,0.05,3
"888",3,"88","3",1,0.05,3
"889",3,"89","3",1,0.05,3
"890",3,"90","3",1,0.05,3
"891",3,"91","3",1,0.05,3
"892",3,"92","3",1,0.05,3
"893",3,"93","3",1,0.05,3
"894",3,"94","3",1,0.05,3
"895",3,"95","3",1,0.05,3
"896",3,"96","3",1,0.05,3
"897",3,"97","3",1,0.05,3
"898",3,"98","3",1,0.05,3
"899",3,"99","3",1,0.05,3
"900",3,"100","3",1,0.05,3
"901",4,"1","1",1,0.05,4
"902",4,"2","1",1,0.05,4
"903",4,"3","1",1,0.05,4
"904",4,"4","1",1,0.05,4
"905",4,"5","1",0.99290780141844,0.05,4
"906",4,"6","1",1,0.05,4
"907",4,"7","1",1,0.05,4
"908",4,"8","1",1,0.05,4
"909",4,"9","1",1,0.05,4
"910",4,"10","1",1.00735294117647,0.05,4
"911",4,"11","1",0.992857142857143,0.05,4
"912",4,"12","1",1,0.05,4
"913",4,"13","1",1,0.05,4
"914",4,"14","1",1,0.05,4
"915",4,"15","1",1,0.05,4
"916",4,"16","1",1,0.05,4
"917",4,"17","1",1,0.05,4
"918",4,"18","1",1,0.05,4
"919",4,"19","1",1,0.05,4
"920",4,"20","1",1,0.05,4
"921",4,"21","1",1,0.05,4
"922",4,"22","1",1,0.05,4
"923",4,"23","1",1,0.05,4
"924",4,"24","1",1,0.05,4
"925",4,"25","1",1,0.05,4
"926",4,"26","1",1,0.05,4
"927",4,"27","1",1,0.05,4
"928",4,"28","1",1,0.05,4
"929",4,"29","1",1,0.05,4
"930",4,"30","1",1,0.05,4
"931",4,"31","1",1,0.05,4
"932",4,"32","1",1,0.05,4
"933",4,"33","1",1,0.05,4
"934",4,"34","1",1,0.05,4
"935",4,"35","1",0.992700729927007,0.05,4
"936",4,"36","1",1,0.05,4
"937",4,"37","1",1,0.05,4
"938",4,"38","1",1.00636942675159,0.05,4
"939",4,"39","1",1,0.05,4
"940",4,"40","1",1,0.05,4
"941",4,"41","1",1,0.05,4
"942",4,"42","1",1,0.05,4
"943",4,"43","1",1,0.05,4
"944",4,"44","1",1,0.05,4
"945",4,"45","1",1.00699300699301,0.05,4
"946",4,"46","1",1,0.05,4
"947",4,"47","1",1,0.05,4
"948",4,"48","1",1,0.05,4
"949",4,"49","1",1,0.05,4
"950",4,"50","1",1,0.05,4
"951",4,"51","1",1,0.05,4
"952",4,"52","1",1,0.05,4
"953",4,"53","1",1,0.05,4
"954",4,"54","1",1,0.05,4
"955",4,"55","1",1,0.05,4
"956",4,"56","1",1,0.05,4
"957",4,"57","1",1,0.05,4
"958",4,"58","1",1,0.05,4
"959",4,"59","1",1,0.05,4
"960",4,"60","1",1,0.05,4
"961",4,"61","1",1,0.05,4
"962",4,"62","1",1,0.05,4
"963",4,"63","1",1,0.05,4
"964",4,"64","1",0.993421052631579,0.05,4
"965",4,"65","1",1,0.05,4
"966",4,"66","1",1,0.05,4
"967",4,"67","1",1,0.05,4
"968",4,"68","1",1,0.05,4
"969",4,"69","1",1,0.05,4
"970",4,"70","1",1,0.05,4
"971",4,"71","1",1,0.05,4
"972",4,"72","1",1,0.05,4
"973",4,"73","1",1,0.05,4
"974",4,"74","1",1,0.05,4
"975",4,"75","1",1.00724637681159,0.05,4
"976",4,"76","1",1,0.05,4
"977",4,"77","1",1.00819672131148,0.05,4
"978",4,"78","1",1.00735294117647,0.05,4
"979",4,"79","1",0.993589743589744,0.05,4
"980",4,"80","1",1,0.05,4
"981",4,"81","1",1,0.05,4
"982",4,"82","1",1,0.05,4
"983",4,"83","1",1,0.05,4
"984",4,"84","1",1,0.05,4
"985",4,"85","1",1,0.05,4
"986",4,"86","1",1,0.05,4
"987",4,"87","1",1,0.05,4
"988",4,"88","1",1,0.05,4
"989",4,"89","1",1.00699300699301,0.05,4
"990",4,"90","1",1,0.05,4
"991",4,"91","1",1,0.05,4
"992",4,"92","1",1,0.05,4
"993",4,"93","1",0.992424242424242,0.05,4
"994",4,"94","1",1,0.05,4
"995",4,"95","1",1,0.05,4
"996",4,"96","1",1,0.05,4
"997",4,"97","1",1,0.05,4
"998",4,"98","1",1,0.05,4
"999",4,"99","1",1,0.05,4
"1000",4,"100","1",1,0.05,4
"1001",4,"1","2",1,0.05,4
"1002",4,"2","2",1,0.05,4
"1003",4,"3","2",1,0.05,4
"1004",4,"4","2",1,0.05,4
"1005",4,"5","2",0.99290780141844,0.05,4
"1006",4,"6","2",1,0.05,4
"1007",4,"7","2",1,0.05,4
"1008",4,"8","2",1,0.05,4
"1009",4,"9","2",1,0.05,4
"1010",4,"10","2",1.00735294117647,0.05,4
"1011",4,"11","2",0.992857142857143,0.05,4
"1012",4,"12","2",1,0.05,4
"1013",4,"13","2",1,0.05,4
"1014",4,"14","2",1,0.05,4
"1015",4,"15","2",1,0.05,4
"1016",4,"16","2",1,0.05,4
"1017",4,"17","2",1,0.05,4
"1018",4,"18","2",1,0.05,4
"1019",4,"19","2",1,0.05,4
"1020",4,"20","2",1,0.05,4
"1021",4,"21","2",1,0.05,4
"1022",4,"22","2",1,0.05,4
"1023",4,"23","2",1,0.05,4
"1024",4,"24","2",1,0.05,4
"1025",4,"25","2",1,0.05,4
"1026",4,"26","2",1,0.05,4
"1027",4,"27","2",1,0.05,4
"1028",4,"28","2",1,0.05,4
"1029",4,"29","2",1,0.05,4
"1030",4,"30","2",1,0.05,4
"1031",4,"31","2",1,0.05,4
"1032",4,"32","2",1,0.05,4
"1033",4,"33","2",1,0.05,4
"1034",4,"34","2",1,0.05,4
"1035",4,"35","2",0.992700729927007,0.05,4
"1036",4,"36","2",1,0.05,4
"1037",4,"37","2",1,0.05,4
"1038",4,"38","2",1.00636942675159,0.05,4
"1039",4,"39","2",1,0.05,4
"1040",4,"40","2",1,0.05,4
"1041",4,"41","2",1,0.05,4
"1042",4,"42","2",1,0.05,4
"1043",4,"43","2",1,0.05,4
"1044",4,"44","2",1,0.05,4
"1045",4,"45","2",1.00699300699301,0.05,4
"1046",4,"46","2",1,0.05,4
"1047",4,"47","2",1,0.05,4
"1048",4,"48","2",1,0.05,4
"1049",4,"49","2",1,0.05,4
"1050",4,"50","2",1,0.05,4
"1051",4,"51","2",1,0.05,4
"1052",4,"52","2",1,0.05,4
"1053",4,"53","2",1,0.05,4
"1054",4,"54","2",1,0.05,4
"1055",4,"55","2",1,0.05,4
"1056",4,"56","2",1,0.05,4
"1057",4,"57","2",1,0.05,4
"1058",4,"58","2",1,0.05,4
"1059",4,"59","2",1,0.05,4
"1060",4,"60","2",1,0.05,4
"1061",4,"61","2",1,0.05,4
"1062",4,"62","2",1,0.05,4
"1063",4,"63","2",1,0.05,4
"1064",4,"64","2",0.993421052631579,0.05,4
"1065",4,"65","2",1,0.05,4
"1066",4,"66","2",1,0.05,4
"1067",4,"67","2",1,0.05,4
"1068",4,"68","2",1,0.05,4
"1069",4,"69","2",1,0.05,4
"1070",4,"70","2",1,0.05,4
"1071",4,"71","2",1,0.05,4
"1072",4,"72","2",1,0.05,4
"1073",4,"73","2",1,0.05,4
"1074",4,"74","2",1,0.05,4
"1075",4,"75","2",1.00724637681159,0.05,4
"1076",4,"76","2",1,0.05,4
"1077",4,"77","2",1.00819672131148,0.05,4
"1078",4,"78","2",1.00735294117647,0.05,4
"1079",4,"79","2",0.993589743589744,0.05,4
"1080",4,"80","2",1,0.05,4
"1081",4,"81","2",1,0.05,4
"1082",4,"82","2",1,0.05,4
"1083",4,"83","2",1,0.05,4
"1084",4,"84","2",1,0.05,4
"1085",4,"85","2",1,0.05,4
"1086",4,"86","2",1,0.05,4
"1087",4,"87","2",1,0.05,4
"1088",4,"88","2",1,0.05,4
"1089",4,"89","2",1.00699300699301,0.05,4
"1090",4,"90","2",1,0.05,4
"1091",4,"91","2",1,0.05,4
"1092",4,"92","2",1,0.05,4
"1093",4,"93","2",0.992424242424242,0.05,4
"1094",4,"94","2",1,0.05,4
"1095",4,"95","2",1,0.05,4
"1096",4,"96","2",1,0.05,4
"1097",4,"97","2",1,0.05,4
"1098",4,"98","2",1,0.05,4
"1099",4,"99","2",1,0.05,4
"1100",4,"100","2",1,0.05,4
"1101",4,"1","3",0.96551724137931,0.05,4
"1102",4,"2","3",0.960264900662252,0.05,4
"1103",4,"3","3",0.961538461538462,0.05,4
"1104",4,"4","3",0.964788732394366,0.05,4
"1105",4,"5","3",0.957446808510638,0.05,4
"1106",4,"6","3",0.964539007092199,0.05,4
"1107",4,"7","3",0.95364238410596,0.05,4
"1108",4,"8","3",0.955882352941177,0.05,4
"1109",4,"9","3",0.964539007092199,0.05,4
"1110",4,"10","3",0.955882352941177,0.05,4
"1111",4,"11","3",0.957142857142857,0.05,4
"1112",4,"12","3",0.964539007092199,0.05,4
"1113",4,"13","3",0.955555555555555,0.05,4
"1114",4,"14","3",0.967213114754098,0.05,4
"1115",4,"15","3",0.963768115942029,0.05,4
"1116",4,"16","3",0.958041958041958,0.05,4
"1117",4,"17","3",0.970588235294118,0.05,4
"1118",4,"18","3",0.957142857142857,0.05,4
"1119",4,"19","3",0.96551724137931,0.05,4
"1120",4,"20","3",0.957142857142857,0.05,4
"1121",4,"21","3",0.962406015037594,0.05,4
"1122",4,"22","3",0.958041958041958,0.05,4
"1123",4,"23","3",0.957446808510638,0.05,4
"1124",4,"24","3",0.968,0.05,4
"1125",4,"25","3",0.959459459459459,0.05,4
"1126",4,"26","3",0.951388888888889,0.05,4
"1127",4,"27","3",0.957055214723926,0.05,4
"1128",4,"28","3",0.965811965811966,0.05,4
"1129",4,"29","3",0.957746478873239,0.05,4
"1130",4,"30","3",0.954248366013072,0.05,4
"1131",4,"31","3",0.956521739130435,0.05,4
"1132",4,"32","3",0.952054794520548,0.05,4
"1133",4,"33","3",0.970149253731343,0.05,4
"1134",4,"34","3",0.955223880597015,0.05,4
"1135",4,"35","3",0.956204379562044,0.05,4
"1136",4,"36","3",0.958620689655172,0.05,4
"1137",4,"37","3",0.962121212121212,0.05,4
"1138",4,"38","3",0.961783439490446,0.05,4
"1139",4,"39","3",0.961832061068702,0.05,4
"1140",4,"40","3",0.962406015037594,0.05,4
"1141",4,"41","3",0.964285714285714,0.05,4
"1142",4,"42","3",0.963503649635037,0.05,4
"1143",4,"43","3",0.955882352941177,0.05,4
"1144",4,"44","3",0.964028776978417,0.05,4
"1145",4,"45","3",0.958041958041958,0.05,4
"1146",4,"46","3",0.964028776978417,0.05,4
"1147",4,"47","3",0.957142857142857,0.05,4
"1148",4,"48","3",0.954248366013072,0.05,4
"1149",4,"49","3",0.964539007092199,0.05,4
"1150",4,"50","3",0.959459459459459,0.05,4
"1151",4,"51","3",0.958333333333333,0.05,4
"1152",4,"52","3",0.966942148760331,0.05,4
"1153",4,"53","3",0.961832061068702,0.05,4
"1154",4,"54","3",0.952380952380952,0.05,4
"1155",4,"55","3",0.958904109589041,0.05,4
"1156",4,"56","3",0.958904109589041,0.05,4
"1157",4,"57","3",0.957142857142857,0.05,4
"1158",4,"58","3",0.958333333333333,0.05,4
"1159",4,"59","3",0.959183673469388,0.05,4
"1160",4,"60","3",0.96078431372549,0.05,4
"1161",4,"61","3",0.965277777777778,0.05,4
"1162",4,"62","3",0.970149253731343,0.05,4
"1163",4,"63","3",0.962962962962963,0.05,4
"1164",4,"64","3",0.953947368421053,0.05,4
"1165",4,"65","3",0.97037037037037,0.05,4
"1166",4,"66","3",0.959459459459459,0.05,4
"1167",4,"67","3",0.958041958041958,0.05,4
"1168",4,"68","3",0.961783439490446,0.05,4
"1169",4,"69","3",0.957446808510638,0.05,4
"1170",4,"70","3",0.958333333333333,0.05,4
"1171",4,"71","3",0.968253968253968,0.05,4
"1172",4,"72","3",0.959731543624161,0.05,4
"1173",4,"73","3",0.958620689655172,0.05,4
"1174",4,"74","3",0.963768115942029,0.05,4
"1175",4,"75","3",0.963768115942029,0.05,4
"1176",4,"76","3",0.960629921259842,0.05,4
"1177",4,"77","3",0.975409836065574,0.05,4
"1178",4,"78","3",0.955882352941177,0.05,4
"1179",4,"79","3",0.955128205128205,0.05,4
"1180",4,"80","3",0.961832061068702,0.05,4
"1181",4,"81","3",0.952702702702703,0.05,4
"1182",4,"82","3",0.96031746031746,0.05,4
"1183",4,"83","3",0.956521739130435,0.05,4
"1184",4,"84","3",0.957142857142857,0.05,4
"1185",4,"85","3",0.963235294117647,0.05,4
"1186",4,"86","3",0.963768115942029,0.05,4
"1187",4,"87","3",0.964285714285714,0.05,4
"1188",4,"88","3",0.971223021582734,0.05,4
"1189",4,"89","3",0.965034965034965,0.05,4
"1190",4,"90","3",0.964028776978417,0.05,4
"1191",4,"91","3",0.958620689655172,0.05,4
"1192",4,"92","3",0.957446808510638,0.05,4
"1193",4,"93","3",0.962121212121212,0.05,4
"1194",4,"94","3",0.968253968253968,0.05,4
"1195",4,"95","3",0.96078431372549,0.05,4
"1196",4,"96","3",0.960264900662252,0.05,4
"1197",4,"97","3",0.965034965034965,0.05,4
"1198",4,"98","3",0.969465648854962,0.05,4
"1199",4,"99","3",0.958041958041958,0.05,4
"1200",4,"100","3",0.962121212121212,0.05,4
"1201",5,"1","1",0.989010989010989,0.05,5
"1202",5,"2","1",0.989690721649484,0.05,5
"1203",5,"3","1",1,0.05,5
"1204",5,"4","1",0.98876404494382,0.05,5
"1205",5,"5","1",0.988372093023256,0.05,5
"1206",5,"6","1",0.977272727272727,0.05,5
"1207",5,"7","1",0.989690721649484,0.05,5
"1208",5,"8","1",0.975903614457831,0.05,5
"1209",5,"9","1",1,0.05,5
"1210",5,"10","1",0.987951807228916,0.05,5
"1211",5,"11","1",0.988235294117647,0.05,5
"1212",5,"12","1",0.977011494252874,0.05,5
"1213",5,"13","1",0.987654320987654,0.05,5
"1214",5,"14","1",1,0.05,5
"1215",5,"15","1",0.988095238095238,0.05,5
"1216",5,"16","1",0.977528089887641,0.05,5
"1217",5,"17","1",0.987951807228916,0.05,5
"1218",5,"18","1",0.988372093023256,0.05,5
"1219",5,"19","1",0.989010989010989,0.05,5
"1220",5,"20","1",0.976744186046512,0.05,5
"1221",5,"21","1",0.987341772151899,0.05,5
"1222",5,"22","1",0.977777777777778,0.05,5
"1223",5,"23","1",0.988505747126437,0.05,5
"1224",5,"24","1",1,0.05,5
"1225",5,"25","1",0.98936170212766,0.05,5
"1226",5,"26","1",0.988888888888889,0.05,5
"1227",5,"27","1",0.981651376146789,0.05,5
"1228",5,"28","1",1,0.05,5
"1229",5,"29","1",0.98876404494382,0.05,5
"1230",5,"30","1",0.97979797979798,0.05,5
"1231",5,"31","1",0.988095238095238,0.05,5
"1232",5,"32","1",0.978260869565217,0.05,5
"1233",5,"33","1",1,0.05,5
"1234",5,"34","1",0.9875,0.05,5
"1235",5,"35","1",0.975903614457831,0.05,5
"1236",5,"36","1",0.978021978021978,0.05,5
"1237",5,"37","1",0.987179487179487,0.05,5
"1238",5,"38","1",0.980769230769231,0.05,5
"1239",5,"39","1",0.974358974358974,0.05,5
"1240",5,"40","1",0.987341772151899,0.05,5
"1241",5,"41","1",0.988372093023256,0.05,5
"1242",5,"42","1",0.988095238095238,0.05,5
"1243",5,"43","1",0.98780487804878,0.05,5
"1244",5,"44","1",0.988235294117647,0.05,5
"1245",5,"45","1",0.989010989010989,0.05,5
"1246",5,"46","1",0.988372093023256,0.05,5
"1247",5,"47","1",0.988372093023256,0.05,5
"1248",5,"48","1",0.97979797979798,0.05,5
"1249",5,"49","1",1,0.05,5
"1250",5,"50","1",0.978947368421053,0.05,5
"1251",5,"51","1",0.977777777777778,0.05,5
"1252",5,"52","1",0.985294117647059,0.05,5
"1253",5,"53","1",1,0.05,5
"1254",5,"54","1",0.989247311827957,0.05,5
"1255",5,"55","1",0.989247311827957,0.05,5
"1256",5,"56","1",0.989130434782609,0.05,5
"1257",5,"57","1",0.977011494252874,0.05,5
"1258",5,"58","1",0.988888888888889,0.05,5
"1259",5,"59","1",0.978723404255319,0.05,5
"1260",5,"60","1",0.98,0.05,5
"1261",5,"61","1",0.988888888888889,0.05,5
"1262",5,"62","1",0.9875,0.05,5
"1263",5,"63","1",0.981651376146789,0.05,5
"1264",5,"64","1",0.989690721649484,0.05,5
"1265",5,"65","1",0.975308641975309,0.05,5
"1266",5,"66","1",0.98936170212766,0.05,5
"1267",5,"67","1",0.977528089887641,0.05,5
"1268",5,"68","1",0.990291262135922,0.05,5
"1269",5,"69","1",1,0.05,5
"1270",5,"70","1",0.988888888888889,0.05,5
"1271",5,"71","1",0.986301369863014,0.05,5
"1272",5,"72","1",0.979166666666667,0.05,5
"1273",5,"73","1",1,0.05,5
"1274",5,"74","1",0.988235294117647,0.05,5
"1275",5,"75","1",0.988235294117647,0.05,5
"1276",5,"76","1",0.972602739726027,0.05,5
"1277",5,"77","1",1,0.05,5
"1278",5,"78","1",0.987951807228916,0.05,5
"1279",5,"79","1",0.980392156862745,0.05,5
"1280",5,"80","1",0.987012987012987,0.05,5
"1281",5,"81","1",0.978723404255319,0.05,5
"1282",5,"82","1",1,0.05,5
"1283",5,"83","1",0.988095238095238,0.05,5
"1284",5,"84","1",0.988505747126437,0.05,5
"1285",5,"85","1",0.98780487804878,0.05,5
"1286",5,"86","1",0.988095238095238,0.05,5
"1287",5,"87","1",0.988505747126437,0.05,5
"1288",5,"88","1",0.988235294117647,0.05,5
"1289",5,"89","1",0.988888888888889,0.05,5
"1290",5,"90","1",0.988372093023256,0.05,5
"1291",5,"91","1",0.989010989010989,0.05,5
"1292",5,"92","1",0.977272727272727,0.05,5
"1293",5,"93","1",0.987179487179487,0.05,5
"1294",5,"94","1",0.986301369863014,0.05,5
"1295",5,"95","1",0.98,0.05,5
"1296",5,"96","1",0.989795918367347,0.05,5
"1297",5,"97","1",0.98876404494382,0.05,5
"1298",5,"98","1",0.987179487179487,0.05,5
"1299",5,"99","1",1,0.05,5
"1300",5,"100","1",0.987341772151899,0.05,5
"1301",5,"1","2",0.901098901098901,0.05,5
"1302",5,"2","2",0.907216494845361,0.05,5
"1303",5,"3","2",0.921052631578947,0.05,5
"1304",5,"4","2",0.910112359550562,0.05,5
"1305",5,"5","2",0.906976744186046,0.05,5
"1306",5,"6","2",0.897727272727273,0.05,5
"1307",5,"7","2",0.907216494845361,0.05,5
"1308",5,"8","2",0.891566265060241,0.05,5
"1309",5,"9","2",0.919540229885057,0.05,5
"1310",5,"10","2",0.891566265060241,0.05,5
"1311",5,"11","2",0.905882352941177,0.05,5
"1312",5,"12","2",0.908045977011494,0.05,5
"1313",5,"13","2",0.901234567901235,0.05,5
