"","stock","y","ymin","ymax","variable","value","L1"
"9690",2.75510204081633,2.04030171131954,1.55879169803735,2.52181172460173,"MLE",1.91360605228596,41
"9691",3.06122448979592,2.37317848257375,1.90971713091783,2.83663983422967,"MLE",2.26654863594901,41
"9692",3.36734693877551,2.73055007344538,2.29080769010567,3.17029245678509,"MLE",2.64324615796479,41
"9693",3.6734693877551,3.11002232520654,2.69880174260594,3.52124290780713,"MLE",3.04040135854936,41
"9694",3.97959183673469,3.50837071649104,3.12935832369067,3.88738310929142,"MLE",3.45400241737162,41
"9695",4.28571428571429,3.92154981631165,3.57714671734628,4.26595291527702,"MLE",3.87937532543041,41
"9696",4.59183673469388,4.34473113975702,4.03596790276823,4.65349437674581,"MLE",4.31126150909078,41
"9697",4.89795918367347,4.77236909269626,4.49891348182487,5.04582470356765,"MLE",4.74391938325666,41
"9698",5.20408163265306,5.19829818662363,4.95857164342035,5.4380247298269,"MLE",5.17124738482489,41
"9699",5.51020408163265,5.6158610781794,5.40728263519354,5.82443952116526,"MLE",5.58692496988438,41
"9700",5.81632653061224,6.018062814428,5.83742729078357,6.19869833807244,"MLE",5.98456711000598,41
"9701",6.12244897959184,6.39775025597365,6.24170164425796,6.55379886768933,"MLE",6.35788705154286,41
"9702",6.42857142857143,6.74780909631599,6.61327446974054,6.88234372289143,"MLE",6.70086155604059,41
"9703",6.73469387755102,7.06137301464648,6.94568513034122,7.17706089895174,"MLE",7.00789255683284,41
"9704",7.04081632653061,7.33203409779593,7.23231176812103,7.43175642747083,"MLE",7.2739591693401,41
"9705",7.3469387755102,7.5540485007857,7.46529083551661,7.64280616605479,"MLE",7.49475428678476,41
"9706",7.6530612244898,7.72252649343565,7.63468411410554,7.81036887276576,"MLE",7.66680056814851,41
"9707",7.95918367346939,7.83359799912202,7.73131706985824,7.9358789283858,"MLE",7.78754145369736,41
"9708",8.26530612244898,7.88454653365218,7.75201370395135,8.01707936335301,"MLE",7.85540388267475,41
"9709",8.57142857142857,7.87390414011842,7.6982351327801,8.04957314745674,"MLE",7.86983058278333,41
"9710",8.87755102040816,7.80150336633056,7.57249039925405,8.03051633340707,"MLE",7.83128108792547,41
"9711",9.18367346938776,7.6684829878385,7.37770293190209,7.95926304377492,"MLE",7.7412019506708,41
"9712",9.48979591836735,7.47724708492589,7.11757460910156,7.83691956075022,"MLE",7.60196788004103,41
"9713",9.79591836734694,7.23138035994612,6.79680252292395,7.6659581969683,"MLE",7.41679668843805,41
"9714",10.1020408163265,6.93552255336583,6.42108924317539,7.44995586355628,"MLE",7.18964191690473,41
"9715",10.4081632653061,6.59520814537773,5.99703066239166,7.19338562836379,"MLE",6.92506777977906,41
"9716",10.7142857142857,6.21668131098281,5.5319387859908,6.90142383597483,"MLE",6.62811159639995,41
"9717",11.0204081632653,5.80669060484384,5.03362621216058,6.5797549975271,"MLE",6.30413914234487,41
"9718",11.3265306122449,5.37227704500247,4.51017633825467,6.23437775175028,"MLE",5.95869835484492,41
"9719",11.6326530612245,4.92056238246414,3.96971123039333,5.87141353453494,"MLE",5.59737658055828,41
"9720",11.9387755102041,4.45854723512661,3.4201696470345,5.49692482321872,"MLE",5.22566608602721,41
"9721",0,0.180544143401637,-0.302918935881251,0.664007222684524,"Allen",0,41
"9722",0.306122448979592,0.301074637143843,-0.170276055406516,0.772425329694201,"Allen",0.201364271181154,41
"9723",0.612244897959184,0.438270359297107,-0.0318629072960308,0.908403625890244,"Allen",0.426418133696278,41
"9724",0.918367346938776,0.594643973194043,0.118694642302357,1.07059330408573,"Allen",0.674886359910319,41
"9725",1.22448979591837,0.772524752467261,0.287737997072744,1.25731150786178,"Allen",0.946136039766647,41
"9726",1.53061224489796,0.973953592511193,0.480781029285487,1.4671261557369,"Allen",1.23916251929097,41
"9727",1.83673469387755,1.20058020887407,0.702116288992734,1.69904412875541,"Allen",1.55258239365904,41
"9728",2.14285714285714,1.45356676176943,0.954697799358878,1.95243572417999,"Allen",1.88463416713083,41
"9729",2.44897959183673,1.73349821980217,1.24014653999126,2.22684989961308,"Allen",2.23318700916934,41
"9730",2.75510204081633,2.04030171131954,1.55879169803735,2.52181172460173,"Allen",2.59575782914159,41
"9731",3.06122448979592,2.37317848257375,1.90971713091783,2.83663983422967,"Allen",2.96953666723869,41
"9732",3.36734693877551,2.73055007344538,2.29080769010567,3.17029245678509,"Allen",3.35142016375261,41
"9733",3.6734693877551,3.11002232520654,2.69880174260594,3.52124290780713,"Allen",3.73805263045729,41
"9734",3.97959183673469,3.50837071649104,3.12935832369067,3.88738310929142,"Allen",4.12587401486258,41
"9735",4.28571428571429,3.92154981631165,3.57714671734628,4.26595291527702,"Allen",4.51117382895369,41
"9736",4.59183673469388,4.34473113975702,4.03596790276823,4.65349437674581,"Allen",4.89014991687729,41
"9737",4.89795918367347,4.77236909269626,4.49891348182487,5.04582470356765,"Allen",5.25897076847751,41
"9738",5.20408163265306,5.19829818662363,4.95857164342035,5.4380247298269,"Allen",5.61383995428595,41
"9739",5.51020408163265,5.6158610781794,5.40728263519354,5.82443952116526,"Allen",5.95106116796411,41
"9740",5.81632653061224,6.018062814428,5.83742729078357,6.19869833807244,"Allen",6.26710231823453,41
"9741",6.12244897959184,6.39775025597365,6.24170164425796,6.55379886768933,"Allen",6.55865711628983,41
"9742",6.42857142857143,6.74780909631599,6.61327446974054,6.88234372289143,"Allen",6.82270265700927,41
"9743",6.73469387755102,7.06137301464648,6.94568513034122,7.17706089895174,"Allen",7.05655159167491,41
"9744",7.04081632653061,7.33203409779593,7.23231176812103,7.43175642747083,"Allen",7.2578976330991,41
"9745",7.3469387755102,7.5540485007857,7.46529083551661,7.64280616605479,"Allen",7.42485331631429,41
"9746",7.6530612244898,7.72252649343565,7.63468411410554,7.81036887276576,"Allen",7.55597915291985,41
"9747",7.95918367346939,7.83359799912202,7.73131706985824,7.9358789283858,"Allen",7.65030355730306,41
"9748",8.26530612244898,7.88454653365218,7.75201370395135,8.01707936335301,"Allen",7.70733317983138,41
"9749",8.57142857142857,7.87390414011842,7.6982351327801,8.04957314745674,"Allen",7.72705354679042,41
"9750",8.87755102040816,7.80150336633056,7.57249039925405,8.03051633340707,"Allen",7.70992017019047,41
"9751",9.18367346938776,7.6684829878385,7.37770293190209,7.95926304377492,"Allen",7.65684054367,41
"9752",9.48979591836735,7.47724708492589,7.11757460910156,7.83691956075022,"Allen",7.56914767524233,41
"9753",9.79591836734694,7.23138035994612,6.79680252292395,7.6659581969683,"Allen",7.44856601611738,41
"9754",10.1020408163265,6.93552255336583,6.42108924317539,7.44995586355628,"Allen",7.29717082101421,41
"9755",10.4081632653061,6.59520814537773,5.99703066239166,7.19338562836379,"Allen",7.11734211438919,41
"9756",10.7142857142857,6.21668131098281,5.5319387859908,6.90142383597483,"Allen",6.91171453551351,41
"9757",11.0204081632653,5.80669060484384,5.03362621216058,6.5797549975271,"Allen",6.68312439163874,41
"9758",11.3265306122449,5.37227704500247,4.51017633825467,6.23437775175028,"Allen",6.43455526251701,41
"9759",11.6326530612245,4.92056238246414,3.96971123039333,5.87141353453494,"Allen",6.16908347277584,41
"9760",11.9387755102041,4.45854723512661,3.4201696470345,5.49692482321872,"Allen",5.88982468399913,41
"9761",0,0.180544143401637,-0.302918935881251,0.664007222684524,"Ricker",0,41
"9762",0.306122448979592,0.301074637143843,-0.170276055406516,0.772425329694201,"Ricker",0.436180924106289,41
"9763",0.612244897959184,0.438270359297107,-0.0318629072960308,0.908403625890244,"Ricker",0.859656605941195,41
"9764",0.918367346938776,0.594643973194043,0.118694642302357,1.07059330408573,"Ricker",1.27070460781703,41
"9765",1.22448979591837,0.772524752467261,0.287737997072744,1.25731150786178,"Ricker",1.66959710208637,41
"9766",1.53061224489796,0.973953592511193,0.480781029285487,1.4671261557369,"Ricker",2.05660096926756,41
"9767",1.83673469387755,1.20058020887407,0.702116288992734,1.69904412875541,"Ricker",2.43197789445525,41
"9768",2.14285714285714,1.45356676176943,0.954697799358878,1.95243572417999,"Ricker",2.7959844620451,41
"9769",2.44897959183673,1.73349821980217,1.24014653999126,2.22684989961308,"Ricker",3.14887224880144,41
